,AYB,YR_RMDL,EYB,SALEDATE,GIS_LAST_MOD_DTTM
71872,1948.0,,1958,2005-01-18 00:00:00,2018-07-22 18:01:43
71873,1948.0,,1958,2004-04-30 00:00:00,2018-07-22 18:01:43
71877,1948.0,,1958,2010-04-28 00:00:00,2018-07-22 18:01:43
71878,1948.0,,1958,1993-07-16 00:00:00,2018-07-22 18:01:43
71882,1948.0,,1968,2017-03-28 00:00:00,2018-07-22 18:01:43
71883,1948.0,2016.0,1968,2016-06-01 00:00:00,2018-07-22 18:01:43
71884,1908.0,,1969,2007-03-02 00:00:00,2018-07-22 18:01:43
71885,1921.0,2016.0,1967,2015-10-01 00:00:00,2018-07-22 18:01:43
71887,2016.0,,2017,2016-09-26 00:00:00,2018-07-22 18:01:43
71888,1924.0,2015.0,1964,2015-04-21 00:00:00,2018-07-22 18:01:43
71890,1909.0,,1954,2014-01-31 00:00:00,2018-07-22 18:01:43
71894,1926.0,,1960,2014-05-21 00:00:00,2018-07-22 18:01:43
71895,2009.0,,2012,2018-04-03 00:00:00,2018-07-22 18:01:43
71898,1902.0,2006.0,1967,2011-08-30 00:00:00,2018-07-22 18:01:43
71900,1919.0,,1957,2000-11-13 00:00:00,2018-07-22 18:01:43
71901,1918.0,2015.0,1967,2015-11-24 00:00:00,2018-07-22 18:01:43
71906,1920.0,2011.0,1967,2003-11-25 00:00:00,2018-07-22 18:01:43
71908,1915.0,,1954,2001-04-30 00:00:00,2018-07-22 18:01:43
71910,1919.0,,1950,2000-05-15 00:00:00,2018-07-22 18:01:43
71911,1916.0,2003.0,1969,2005-05-17 00:00:00,2018-07-22 18:01:43
71913,1960.0,2015.0,1976,2017-07-31 00:00:00,2018-07-22 18:01:43
71916,1996.0,,1998,1996-06-17 00:00:00,2018-07-22 18:01:43
71917,1996.0,,1998,2018-04-24 00:00:00,2018-07-22 18:01:43
71918,1988.0,,1996,2008-04-25 00:00:00,2018-07-22 18:01:43
71921,1948.0,,1948,2017-03-15 00:00:00,2018-07-22 18:01:43
71925,1928.0,,1957,2002-06-26 00:00:00,2018-07-22 18:01:43
71926,1920.0,2009.0,1964,2015-05-15 00:00:00,2018-07-22 18:01:43
71927,1919.0,,1954,2016-09-09 00:00:00,2018-07-22 18:01:43
71928,1908.0,2005.0,1957,2006-06-27 00:00:00,2018-07-22 18:01:43
71930,1906.0,1954.0,1964,2017-07-19 00:00:00,2018-07-22 18:01:43
71932,1936.0,2014.0,1967,2015-06-09 00:00:00,2018-07-22 18:01:43
71935,1926.0,2004.0,1967,2004-08-23 00:00:00,2018-07-22 18:01:43
71936,1926.0,1977.0,1943,2000-09-28 00:00:00,2018-07-22 18:01:43
71937,1926.0,1970.0,1954,2007-07-11 00:00:00,2018-07-22 18:01:43
71941,1933.0,2010.0,1967,2010-09-29 00:00:00,2018-07-22 18:01:43
71949,1925.0,,1957,2010-04-27 00:00:00,2018-07-22 18:01:43
71950,1925.0,2006.0,1954,2013-04-05 00:00:00,2018-07-22 18:01:43
71951,1925.0,,1954,2014-10-20 00:00:00,2018-07-22 18:01:43
71952,1925.0,,1943,2018-03-29 00:00:00,2018-07-22 18:01:43
71953,1925.0,,1943,2004-09-03 00:00:00,2018-07-22 18:01:43
71955,1925.0,,1950,2006-06-06 00:00:00,2018-07-22 18:01:43
71956,1925.0,2016.0,1964,2017-01-18 00:00:00,2018-07-22 18:01:43
71963,1926.0,2016.0,1967,2016-01-29 00:00:00,2018-07-22 18:01:43
71964,1935.0,2012.0,1967,2011-01-19 00:00:00,2018-07-22 18:01:43
71965,1915.0,2011.0,1967,2012-01-06 00:00:00,2018-07-22 18:01:43
71966,1923.0,2012.0,1964,2009-02-06 00:00:00,2018-07-22 18:01:43
71967,1923.0,2012.0,1964,2010-06-22 00:00:00,2018-07-22 18:01:43
71968,1923.0,,1964,2013-01-25 00:00:00,2018-07-22 18:01:43
71970,,,1964,2013-10-25 00:00:00,2018-07-22 18:01:43
71972,1951.0,2008.0,1970,2007-11-05 00:00:00,2018-07-22 18:01:43
71976,1951.0,,1951,2001-06-22 00:00:00,2018-07-22 18:01:43
71977,1951.0,,1951,2000-03-31 00:00:00,2018-07-22 18:01:43
71981,1951.0,,1951,2005-12-23 00:00:00,2018-07-22 18:01:43
71984,1951.0,2014.0,1972,2017-08-14 00:00:00,2018-07-22 18:01:43
71985,1951.0,,1958,1999-05-28 00:00:00,2018-07-22 18:01:43
71987,1951.0,,1951,2017-05-01 00:00:00,2018-07-22 18:01:43
71988,1951.0,,1951,1999-07-15 00:00:00,2018-07-22 18:01:43
71989,1951.0,,1970,2004-01-23 00:00:00,2018-07-22 18:01:43
71990,1951.0,,1961,2016-12-28 00:00:00,2018-07-22 18:01:43
71994,1948.0,,1958,2009-08-21 00:00:00,2018-07-22 18:01:43
71996,1948.0,,1958,2009-02-05 00:00:00,2018-07-22 18:01:43
71997,1948.0,2011.0,1968,2011-11-29 00:00:00,2018-07-22 18:01:43
71998,1948.0,,1958,2004-08-05 00:00:00,2018-07-22 18:01:43
72000,1948.0,2007.0,1968,2011-03-30 00:00:00,2018-07-22 18:01:43
72001,1948.0,2018.0,1968,2018-03-13 00:00:00,2018-07-22 18:01:43
72004,1953.0,1980.0,1965,2003-09-24 00:00:00,2018-07-22 18:01:43
72006,1953.0,2012.0,1974,2012-06-11 00:00:00,2018-07-22 18:01:43
72009,1948.0,,1961,2000-09-20 00:00:00,2018-07-22 18:01:43
72012,1948.0,,1961,2000-08-07 00:00:00,2018-07-22 18:01:43
72013,1948.0,2017.0,1970,2017-01-04 00:00:00,2018-07-22 18:01:43
72016,1948.0,2013.0,1970,2015-06-12 00:00:00,2018-07-22 18:01:43
72019,1948.0,,1961,2016-06-22 00:00:00,2018-07-22 18:01:43
72020,1948.0,2013.0,1970,2013-06-26 00:00:00,2018-07-22 18:01:43
72024,1948.0,,1961,2012-06-14 00:00:00,2018-07-22 18:01:43
72030,1980.0,,1980,1995-08-23 00:00:00,2018-07-22 18:01:43
72032,1931.0,2010.0,1969,2014-05-27 00:00:00,2018-07-22 18:01:43
72033,1931.0,2005.0,1982,2005-12-06 00:00:00,2018-07-22 18:01:43
72038,1931.0,,1960,2016-01-15 00:00:00,2018-07-22 18:01:43
72044,1940.0,2013.0,1967,2012-12-05 00:00:00,2018-07-22 18:01:43
72048,1940.0,2013.0,1969,2015-05-26 00:00:00,2018-07-22 18:01:43
72049,1940.0,2013.0,1969,2015-11-03 00:00:00,2018-07-22 18:01:43
72050,1940.0,,1957,2011-02-11 00:00:00,2018-07-22 18:01:43
72051,1940.0,2008.0,1967,2008-09-19 00:00:00,2018-07-22 18:01:43
72053,1940.0,,1957,2014-02-18 00:00:00,2018-07-22 18:01:43
72056,1944.0,2014.0,1965,2015-05-13 00:00:00,2018-07-22 18:01:43
72058,1941.0,,1964,2010-07-02 00:00:00,2018-07-22 18:01:43
72060,1941.0,,1954,2000-11-07 00:00:00,2018-07-22 18:01:43
72061,1941.0,1991.0,1954,1996-02-08 00:00:00,2018-07-22 18:01:43
72062,1941.0,,1964,2013-10-30 00:00:00,2018-07-22 18:01:43
72063,1941.0,2014.0,1964,2014-10-22 00:00:00,2018-07-22 18:01:43
72064,1941.0,,1954,2005-01-14 00:00:00,2018-07-22 18:01:43
72066,1931.0,,1943,1998-10-07 00:00:00,2018-07-22 18:01:43
72071,1930.0,,1943,2017-08-25 00:00:00,2018-07-22 18:01:43
72072,1972.0,2011.0,1985,2011-11-17 00:00:00,2018-07-22 18:01:43
72073,1972.0,,1979,2017-10-23 00:00:00,2018-07-22 18:01:43
72074,1972.0,2007.0,1985,2007-08-24 00:00:00,2018-07-22 18:01:43
72076,1974.0,,1986,2012-03-28 00:00:00,2018-07-22 18:01:43
72077,1974.0,1992.0,1974,2000-02-24 00:00:00,2018-07-22 18:01:43
72080,1974.0,,1986,2006-01-24 00:00:00,2018-07-22 18:01:43
72081,1974.0,,1978,2000-08-02 00:00:00,2018-07-22 18:01:43
72084,1974.0,,1974,2016-03-16 00:00:00,2018-07-22 18:01:43
72085,1974.0,,1980,2014-12-18 00:00:00,2018-07-22 18:01:43
72086,1974.0,2006.0,1986,2007-01-10 00:00:00,2018-07-22 18:01:43
72087,1974.0,,1986,2018-06-28 00:00:00,2018-07-22 18:01:43
72088,1974.0,1986.0,1978,2005-02-02 00:00:00,2018-07-22 18:01:43
72093,1974.0,,1986,2005-09-29 00:00:00,2018-07-22 18:01:43
72094,1974.0,,1974,2009-12-30 00:00:00,2018-07-22 18:01:43
72097,1974.0,,1974,2017-02-06 00:00:00,2018-07-22 18:01:43
72105,1951.0,,1980,2004-08-11 00:00:00,2018-07-22 18:01:43
72107,1951.0,,1970,2005-03-09 00:00:00,2018-07-22 18:01:43
72108,1951.0,,1951,2017-12-18 00:00:00,2018-07-22 18:01:43
72109,1951.0,,1961,2013-06-21 00:00:00,2018-07-22 18:01:43
72111,1951.0,,1951,2016-02-05 00:00:00,2018-07-22 18:01:43
72112,2008.0,,2011,2008-12-02 00:00:00,2018-07-22 18:01:43
72113,2008.0,,2011,2009-05-15 00:00:00,2018-07-22 18:01:43
72114,2008.0,,2011,2009-03-16 00:00:00,2018-07-22 18:01:43
72115,2008.0,,2011,2009-01-09 00:00:00,2018-07-22 18:01:43
72116,2008.0,,2011,2009-08-03 00:00:00,2018-07-22 18:01:43
72117,2008.0,,2011,2009-05-15 00:00:00,2018-07-22 18:01:43
72118,2008.0,,2011,2009-03-06 00:00:00,2018-07-22 18:01:43
72119,2008.0,,2011,2009-01-09 00:00:00,2018-07-22 18:01:43
72120,2008.0,,2011,2009-02-10 00:00:00,2018-07-22 18:01:43
72121,2008.0,,2011,2008-12-30 00:00:00,2018-07-22 18:01:43
72122,2008.0,,2011,2008-09-30 00:00:00,2018-07-22 18:01:43
72123,2008.0,,2011,2008-10-16 00:00:00,2018-07-22 18:01:43
72124,2008.0,,2011,2008-09-24 00:00:00,2018-07-22 18:01:43
72125,2008.0,,2011,2008-12-02 00:00:00,2018-07-22 18:01:43
72126,2008.0,,2011,2014-04-24 00:00:00,2018-07-22 18:01:43
72127,2008.0,,2011,2008-10-10 00:00:00,2018-07-22 18:01:43
72128,2008.0,,2011,2008-10-16 00:00:00,2018-07-22 18:01:43
72129,2008.0,,2011,2008-10-07 00:00:00,2018-07-22 18:01:43
72130,2008.0,,2011,2018-04-26 00:00:00,2018-07-22 18:01:43
72131,2008.0,,2011,2008-10-29 00:00:00,2018-07-22 18:01:43
72133,2008.0,,2011,2009-03-30 00:00:00,2018-07-22 18:01:43
72134,2008.0,,2011,2010-12-09 00:00:00,2018-07-22 18:01:43
72135,2008.0,,2011,2010-12-13 00:00:00,2018-07-22 18:01:43
72139,1948.0,,1961,2009-10-09 00:00:00,2018-07-22 18:01:43
72140,1948.0,2018.0,1970,2018-03-30 00:00:00,2018-07-22 18:01:43
72142,1939.0,,1957,2010-08-24 00:00:00,2018-07-22 18:01:43
72145,1938.0,,1954,2007-01-17 00:00:00,2018-07-22 18:01:43
72148,1938.0,,1954,2010-02-24 00:00:00,2018-07-22 18:01:43
72151,1937.0,,1954,2015-06-25 00:00:00,2018-07-22 18:01:43
72152,1937.0,1992.0,1964,2015-07-08 00:00:00,2018-07-22 18:01:43
72154,1938.0,,1954,2006-03-21 00:00:00,2018-07-22 18:01:43
72157,1937.0,,1943,2003-06-05 00:00:00,2018-07-22 18:01:43
72158,1937.0,2008.0,1957,2017-12-01 00:00:00,2018-07-22 18:01:43
72162,1937.0,2015.0,1964,2013-12-18 00:00:00,2018-07-22 18:01:43
72163,1957.0,,1957,2011-08-11 00:00:00,2018-07-22 18:01:43
72166,1937.0,2015.0,1964,2003-03-13 00:00:00,2018-07-22 18:01:43
72167,1937.0,,1943,2013-07-30 00:00:00,2018-07-22 18:01:43
72170,1937.0,,1943,2009-12-23 00:00:00,2018-07-22 18:01:43
72175,1941.0,,1964,2006-06-27 00:00:00,2018-07-22 18:01:43
72176,1941.0,2004.0,1954,2007-06-28 00:00:00,2018-07-22 18:01:43
72178,1941.0,,1954,2000-03-10 00:00:00,2018-07-22 18:01:43
72179,1941.0,2012.0,1964,2012-11-27 00:00:00,2018-07-22 18:01:43
72180,1941.0,,1954,2007-03-01 00:00:00,2018-07-22 18:01:43
72185,1941.0,,1961,2009-10-15 00:00:00,2018-07-22 18:01:43
72187,1941.0,2011.0,1964,1996-05-13 00:00:00,2018-07-22 18:01:43
72189,1941.0,2014.0,1964,2014-09-23 00:00:00,2018-07-22 18:01:43
72190,1941.0,2008.0,1964,2015-04-28 00:00:00,2018-07-22 18:01:43
72191,1942.0,,1954,2016-06-13 00:00:00,2018-07-22 18:01:43
72193,1942.0,,1954,2001-01-29 00:00:00,2018-07-22 18:01:43
72195,1942.0,,1954,2007-02-14 00:00:00,2018-07-22 18:01:43
72197,1942.0,,1964,2011-01-28 00:00:00,2018-07-22 18:01:43
72202,1947.0,2016.0,1967,2016-10-25 00:00:00,2018-07-22 18:01:43
72207,1953.0,,1953,1997-06-13 00:00:00,2018-07-22 18:01:43
72208,1953.0,,1971,2007-10-24 00:00:00,2018-07-22 18:01:43
72211,1900.0,2014.0,1967,2014-07-07 00:00:00,2018-07-22 18:01:43
72213,1900.0,2008.0,1967,2016-05-31 00:00:00,2018-07-22 18:01:43
72215,1957.0,2013.0,1978,2012-12-10 00:00:00,2018-07-22 18:01:43
72218,1949.0,2005.0,1971,2015-04-17 00:00:00,2018-07-22 18:01:43
72220,1917.0,2005.0,1967,2006-06-02 00:00:00,2018-07-22 18:01:43
72222,1917.0,2007.0,1967,2007-07-20 00:00:00,2018-07-22 18:01:43
72223,1914.0,,1967,2009-09-16 00:00:00,2018-07-22 18:01:43
72224,1900.0,,1957,2017-02-09 00:00:00,2018-07-22 18:01:43
72226,1918.0,2018.0,1984,2018-02-21 00:00:00,2018-07-22 18:01:43
72227,1918.0,,1957,2006-10-06 00:00:00,2018-07-22 18:01:43
72228,1917.0,2014.0,1967,2015-04-20 00:00:00,2018-07-22 18:01:43
72231,1905.0,2008.0,1969,2007-12-20 00:00:00,2018-07-22 18:01:43
72232,1908.0,2017.0,1982,2017-10-02 00:00:00,2018-07-22 18:01:43
72234,1930.0,2007.0,1967,2008-08-06 00:00:00,2018-07-22 18:01:43
72236,1911.0,2016.0,1967,2017-09-14 00:00:00,2018-07-22 18:01:43
72237,1912.0,2002.0,1967,2006-08-24 00:00:00,2018-07-22 18:01:43
72238,1912.0,,1967,2014-08-21 00:00:00,2018-07-22 18:01:43
72240,1951.0,,1966,2015-11-03 00:00:00,2018-07-22 18:01:43
72244,1948.0,2004.0,1968,2004-09-02 00:00:00,2018-07-22 18:01:43
72248,2008.0,,2011,2017-12-04 00:00:00,2018-07-22 18:01:43
72249,2008.0,,2011,2009-04-02 00:00:00,2018-07-22 18:01:43
72250,2008.0,,2011,2009-09-10 00:00:00,2018-07-22 18:01:43
72251,2008.0,,2011,2009-04-10 00:00:00,2018-07-22 18:01:43
72252,2017.0,,2017,2016-08-24 00:00:00,2018-07-22 18:01:43
72253,2017.0,,2017,2017-09-29 00:00:00,2018-07-22 18:01:43
72254,2017.0,,2017,2017-10-20 00:00:00,2018-07-22 18:01:43
72262,1980.0,,1986,1995-02-23 00:00:00,2018-07-22 18:01:43
72267,1980.0,,1991,2007-12-06 00:00:00,2018-07-22 18:01:43
72271,1979.0,,1986,2009-12-03 00:00:00,2018-07-22 18:01:43
72276,1979.0,,1991,2015-06-17 00:00:00,2018-07-22 18:01:43
72279,1980.0,,1986,2016-09-07 00:00:00,2018-07-22 18:01:43
72283,1937.0,,1954,2003-09-03 00:00:00,2018-07-22 18:01:43
72285,1900.0,,1954,2015-01-02 00:00:00,2018-07-22 18:01:43
72287,1905.0,2004.0,1967,2004-12-15 00:00:00,2018-07-22 18:01:43
72288,1905.0,2001.0,1967,2001-06-08 00:00:00,2018-07-22 18:01:43
72289,1925.0,,1957,2016-06-29 00:00:00,2018-07-22 18:01:43
72290,1936.0,2010.0,1967,2018-03-19 00:00:00,2018-07-22 18:01:43
72293,2015.0,,2016,2018-05-08 00:00:00,2018-07-22 18:01:43
72294,2015.0,,2016,2015-12-08 00:00:00,2018-07-22 18:01:43
72295,2015.0,,2016,2015-09-22 00:00:00,2018-07-22 18:01:43
72296,2015.0,,2016,2016-04-12 00:00:00,2018-07-22 18:01:43
72297,2015.0,,2016,2018-07-05 00:00:00,2018-07-22 18:01:43
72298,2015.0,,2016,2016-03-02 00:00:00,2018-07-22 18:01:43
72299,1927.0,2013.0,1964,2013-07-02 00:00:00,2018-07-22 18:01:43
72303,1936.0,2004.0,1967,2010-09-20 00:00:00,2018-07-22 18:01:43
72306,1979.0,,1986,2001-11-08 00:00:00,2018-07-22 18:01:43
72307,1918.0,,1957,2015-11-19 00:00:00,2018-07-22 18:01:43
72310,1918.0,2012.0,1967,2012-06-05 00:00:00,2018-07-22 18:01:43
72312,1918.0,,1957,2017-08-31 00:00:00,2018-07-22 18:01:43
72313,1918.0,,1957,2013-10-24 00:00:00,2018-07-22 18:01:43
72316,1922.0,,1943,2006-04-05 00:00:00,2018-07-22 18:01:43
72325,1953.0,,1962,2011-02-18 00:00:00,2018-07-22 18:01:43
72326,1953.0,,1962,2013-07-24 00:00:00,2018-07-22 18:01:43
72328,1953.0,,1962,2007-05-04 00:00:00,2018-07-22 18:01:43
72329,1951.0,2010.0,1970,2010-07-20 00:00:00,2018-07-22 18:01:43
72330,1953.0,,1962,2016-10-19 00:00:00,2018-07-22 18:01:43
72331,1953.0,2016.0,1971,2017-09-22 00:00:00,2018-07-22 18:01:43
72337,1953.0,,1953,2010-12-06 00:00:00,2018-07-22 18:01:43
72338,1953.0,,1962,2010-08-11 00:00:00,2018-07-22 18:01:43
72340,1953.0,,1971,2007-05-29 00:00:00,2018-07-22 18:01:43
72341,1953.0,2013.0,1960,2013-07-15 00:00:00,2018-07-22 18:01:43
72344,1912.0,1993.0,1957,2005-10-06 00:00:00,2018-07-22 18:01:43
72345,1957.0,2015.0,1978,2015-10-19 00:00:00,2018-07-22 18:01:43
72346,1910.0,2017.0,1967,2014-11-19 00:00:00,2018-07-22 18:01:43
72348,1926.0,,1947,2000-12-20 00:00:00,2018-07-22 18:01:43
72349,1937.0,,1947,2004-12-17 00:00:00,2018-07-22 18:01:43
72350,1925.0,,1947,2000-05-15 00:00:00,2018-07-22 18:01:43
72351,1925.0,2004.0,1957,2004-02-23 00:00:00,2018-07-22 18:01:43
72352,1927.0,2018.0,1967,2016-08-23 00:00:00,2018-07-22 18:01:43
72356,1950.0,,1950,2017-10-10 00:00:00,2018-07-22 18:01:43
72358,1950.0,,1963,2006-10-12 00:00:00,2018-07-22 18:01:43
72361,1950.0,2017.0,1969,2017-06-20 00:00:00,2018-07-22 18:01:43
72363,1950.0,2014.0,1983,2014-05-02 00:00:00,2018-07-22 18:01:43
72364,1950.0,,1960,2015-02-18 00:00:00,2018-07-22 18:01:43
72367,1950.0,,1966,2012-08-01 00:00:00,2018-07-22 18:01:43
72368,1950.0,,1960,1997-08-28 00:00:00,2018-07-22 18:01:43
72369,1951.0,2010.0,1970,2015-08-31 00:00:00,2018-07-22 18:01:43
72372,1950.0,2014.0,1969,2014-07-02 00:00:00,2018-07-22 18:01:43
72373,1950.0,,1950,2002-02-13 00:00:00,2018-07-22 18:01:43
72374,1951.0,2009.0,1970,2017-07-07 00:00:00,2018-07-22 18:01:43
72376,1951.0,,1951,2009-10-27 00:00:00,2018-07-22 18:01:43
72377,1950.0,,1950,1999-02-11 00:00:00,2018-07-22 18:01:43
72380,1951.0,,1951,2015-11-24 00:00:00,2018-07-22 18:01:43
72381,1951.0,,1970,2007-03-05 00:00:00,2018-07-22 18:01:43
72387,1925.0,,1954,2008-04-03 00:00:00,2018-07-22 18:01:43
72388,1926.0,2008.0,1964,2013-05-21 00:00:00,2018-07-22 18:01:43
72395,1978.0,,1986,2015-07-17 00:00:00,2018-07-22 18:01:43
72397,1923.0,,1957,2017-11-30 00:00:00,2018-07-22 18:01:43
72398,1923.0,2018.0,1967,2017-12-12 00:00:00,2018-07-22 18:01:43
72399,1923.0,,1947,2009-10-28 00:00:00,2018-07-22 18:01:43
72401,1923.0,2018.0,1967,2017-12-21 00:00:00,2018-07-22 18:01:43
72402,1923.0,2016.0,1967,2016-09-14 00:00:00,2018-07-22 18:01:43
72404,1923.0,2017.0,1967,2006-06-02 00:00:00,2018-07-22 18:01:43
72405,1925.0,,1957,2004-04-28 00:00:00,2018-07-22 18:01:43
72406,,,1957,2002-06-26 00:00:00,2018-07-22 18:01:43
72407,,2006.0,1967,2012-07-30 00:00:00,2018-07-22 18:01:43
72412,1924.0,2010.0,1967,2010-09-07 00:00:00,2018-07-22 18:01:43
72415,1925.0,,1954,2013-04-12 00:00:00,2018-07-22 18:01:43
72416,1925.0,,1954,2016-04-27 00:00:00,2018-07-22 18:01:43
72418,1925.0,2003.0,1967,2017-11-14 00:00:00,2018-07-22 18:01:43
72424,1925.0,2000.0,1967,2003-08-21 00:00:00,2018-07-22 18:01:43
72428,1948.0,,1958,2013-09-03 00:00:00,2018-07-22 18:01:43
72429,1948.0,,1958,2007-05-24 00:00:00,2018-07-22 18:01:43
72430,1948.0,,1958,2002-11-15 00:00:00,2018-07-22 18:01:43
72432,1948.0,2010.0,1968,2013-11-20 00:00:00,2018-07-22 18:01:43
72433,1948.0,2011.0,1965,2012-01-06 00:00:00,2018-07-22 18:01:43
72435,1948.0,,1958,2000-11-07 00:00:00,2018-07-22 18:01:43
72440,1948.0,2018.0,1968,2018-05-02 00:00:00,2018-07-22 18:01:43
72441,1948.0,,1968,2015-06-16 00:00:00,2018-07-22 18:01:43
72442,1948.0,2017.0,1968,2017-09-05 00:00:00,2018-07-22 18:01:43
72443,1948.0,2013.0,1968,2013-09-05 00:00:00,2018-07-22 18:01:43
72448,1948.0,2013.0,1968,2015-10-15 00:00:00,2018-07-22 18:01:43
72450,1948.0,,1968,2014-12-30 00:00:00,2018-07-22 18:01:43
72452,1948.0,2006.0,1968,2018-03-28 00:00:00,2018-07-22 18:01:43
72453,1948.0,2006.0,1965,2007-01-30 00:00:00,2018-07-22 18:01:43
72456,1948.0,,1958,2009-08-18 00:00:00,2018-07-22 18:01:43
72460,1948.0,2015.0,1967,2015-07-02 00:00:00,2018-07-22 18:01:43
72462,1927.0,2013.0,1967,2016-09-09 00:00:00,2018-07-22 18:01:43
72463,1927.0,2015.0,1967,2015-10-16 00:00:00,2018-07-22 18:01:43
72465,1933.0,,1957,2013-04-22 00:00:00,2018-07-22 18:01:43
72468,1937.0,,1957,2003-08-01 00:00:00,2018-07-22 18:01:43
72469,1929.0,2005.0,1964,2017-09-05 00:00:00,2018-07-22 18:01:43
72470,1905.0,2004.0,1964,2016-06-27 00:00:00,2018-07-22 18:01:43
72471,1913.0,2007.0,1967,2014-07-02 00:00:00,2018-07-22 18:01:43
72475,1912.0,2010.0,1967,2010-06-17 00:00:00,2018-07-22 18:01:43
72477,1925.0,,1947,2000-05-16 00:00:00,2018-07-22 18:01:43
72478,1925.0,2014.0,1964,2013-08-19 00:00:00,2018-07-22 18:01:43
72479,1925.0,1992.0,1967,2015-07-29 00:00:00,2018-07-22 18:01:43
72481,1932.0,1970.0,1969,2012-05-16 00:00:00,2018-07-22 18:01:43
72482,1958.0,2009.0,1977,2017-10-16 00:00:00,2018-07-22 18:01:43
72483,2006.0,,2011,2017-07-19 00:00:00,2018-07-22 18:01:43
72485,1944.0,1990.0,1951,2016-11-30 00:00:00,2018-07-22 18:01:43
72491,1948.0,2010.0,1968,2010-06-17 00:00:00,2018-07-22 18:01:43
72496,1947.0,1971.0,1954,2001-06-07 00:00:00,2018-07-22 18:01:43
72500,1930.0,2016.0,1967,2014-11-04 00:00:00,2018-07-22 18:01:43
72502,1931.0,2011.0,1967,2011-08-29 00:00:00,2018-07-22 18:01:43
72504,1938.0,,1967,2000-08-08 00:00:00,2018-07-22 18:01:43
72506,1923.0,,1947,2015-12-02 00:00:00,2018-07-22 18:01:43
72508,1926.0,2007.0,1967,2007-10-29 00:00:00,2018-07-22 18:01:43
72511,1926.0,,1947,2006-12-01 00:00:00,2018-07-22 18:01:43
72513,1926.0,2008.0,1967,2015-03-19 00:00:00,2018-07-22 18:01:43
72515,1926.0,1987.0,1967,2000-11-07 00:00:00,2018-07-22 18:01:43
72519,1934.0,2014.0,1964,2014-10-22 00:00:00,2018-07-22 18:01:43
72520,1933.0,2011.0,1964,2011-09-30 00:00:00,2018-07-22 18:01:43
72522,1926.0,,1957,1999-01-14 00:00:00,2018-07-22 18:01:43
72525,1916.0,2013.0,1967,2016-05-31 00:00:00,2018-07-22 18:01:43
72528,1974.0,,1980,1999-11-15 00:00:00,2018-07-22 18:01:43
72537,1923.0,2015.0,1967,2016-06-13 00:00:00,2018-07-22 18:01:43
72538,1937.0,,1943,2005-08-09 00:00:00,2018-07-22 18:01:43
72539,1958.0,2001.0,1958,2001-10-30 00:00:00,2018-07-22 18:01:43
72544,1951.0,,1967,2003-12-16 00:00:00,2018-07-22 18:01:43
72546,1951.0,,1961,2003-07-28 00:00:00,2018-07-22 18:01:43
72548,1951.0,,1951,1992-05-20 00:00:00,2018-07-22 18:01:43
72550,1951.0,1995.0,1970,2007-06-12 00:00:00,2018-07-22 18:01:43
72556,1951.0,1962.0,1961,1994-02-15 00:00:00,2018-07-22 18:01:43
72558,1947.0,,1957,2014-03-21 00:00:00,2018-07-22 18:01:43
72561,1947.0,,1967,2016-05-10 00:00:00,2018-07-22 18:01:43
72562,1947.0,,1947,1998-09-15 00:00:00,2018-07-22 18:01:43
72563,1947.0,,1957,2016-12-13 00:00:00,2018-07-22 18:01:43
72564,1947.0,,1957,2014-09-23 00:00:00,2018-07-22 18:01:43
72566,1947.0,,1957,2004-07-23 00:00:00,2018-07-22 18:01:43
72567,1948.0,,1948,1999-03-26 00:00:00,2018-07-22 18:01:43
72568,1948.0,2014.0,1968,2015-04-21 00:00:00,2018-07-22 18:01:43
72569,1948.0,2011.0,1984,2011-10-24 00:00:00,2018-07-22 18:01:43
72571,1948.0,,1965,2016-04-21 00:00:00,2018-07-22 18:01:43
72572,,,1943,1993-06-15 00:00:00,2018-07-22 18:01:43
72574,1948.0,,1961,2000-07-05 00:00:00,2018-07-22 18:01:43
72577,1948.0,2003.0,1961,2004-01-22 00:00:00,2018-07-22 18:01:43
72580,1965.0,2018.0,1982,2018-04-25 00:00:00,2018-07-22 18:01:43
72582,1965.0,,1980,2007-07-23 00:00:00,2018-07-22 18:01:43
72585,1965.0,,1975,2003-05-09 00:00:00,2018-07-22 18:01:43
72586,1965.0,,1975,2004-12-17 00:00:00,2018-07-22 18:01:43
72587,1948.0,,1952,2006-07-20 00:00:00,2018-07-22 18:01:43
72591,1948.0,2004.0,1970,2012-07-03 00:00:00,2018-07-22 18:01:43
72592,1948.0,2017.0,1970,2017-05-09 00:00:00,2018-07-22 18:01:43
72594,1948.0,,1961,2015-02-04 00:00:00,2018-07-22 18:01:43
72597,1948.0,,1970,2011-10-11 00:00:00,2018-07-22 18:01:43
72600,1948.0,,1970,2006-05-08 00:00:00,2018-07-22 18:01:43
72601,1948.0,,1961,2016-08-09 00:00:00,2018-07-22 18:01:43
72602,1948.0,,1961,2013-11-21 00:00:00,2018-07-22 18:01:43
72605,1937.0,,1943,2013-04-04 00:00:00,2018-07-22 18:01:43
72611,1948.0,2005.0,1968,2005-03-31 00:00:00,2018-07-22 18:01:43
72615,1948.0,,1958,2017-05-26 00:00:00,2018-07-22 18:01:43
72620,1948.0,1973.0,1948,2017-05-12 00:00:00,2018-07-22 18:01:43
72623,1950.0,,1960,2012-05-08 00:00:00,2018-07-22 18:01:43
